review,date,source,review_id,sentences,sentence_id,sentence,sent_len,sentiment_new,themes,themes_bow,variable,themes_relation_extraction,themes_keyword,theme_len,relation_word,emotion_keyword,theme_groups,emotion_groups
Take your coffee break without breaking resolutions .  Iced Starbucks Blonde Vanilla Latte 180 cal Nitro Brew 5 Doubleshot on Ice 100 Sweet Cream 110 Coffee 80 with Foam 35,2020-01-24 04:14:02,Twitter,1,"['Take your coffee break without breaking resolutions .', 'Iced Starbucks Blonde Vanilla Latte 180 cal Nitro Brew 5 Doubleshot on Ice 100 Sweet Cream 110 Coffee 80 with Foam 35']",1,iced starbucks blonde vanilla latte cal ice sweet cream coffee foam,117,Positive,"['blonde', 'cal', 'coffee', 'cream', 'foam', 'ice', 'iced', 'latte', 'starbucks', 'vanilla']",blonde|cal|coffee|cream|foam|ice|iced|latte|starbucks|vanilla,8,starbucks,starbucks,9,,,,
Take your coffee break without breaking resolutions .  Iced Starbucks Blonde Vanilla Latte 180 cal Nitro Brew 5 Doubleshot on Ice 100 Sweet Cream 110 Coffee 80 with Foam 35,2020-01-24 04:14:02,Twitter,1,"['Take your coffee break without breaking resolutions .', 'Iced Starbucks Blonde Vanilla Latte 180 cal Nitro Brew 5 Doubleshot on Ice 100 Sweet Cream 110 Coffee 80 with Foam 35']",1,iced starbucks blonde vanilla latte cal ice sweet cream coffee foam,117,Positive,"['blonde', 'cal', 'coffee', 'cream', 'foam', 'ice', 'iced', 'latte', 'starbucks', 'vanilla']",blonde|cal|coffee|cream|foam|ice|iced|latte|starbucks|vanilla,9,vanilla,vanilla,7,,,Taste,
Cozy as can be . ,2020-01-23 19:30:01,Twitter,2,['Cozy as can be .'],0,cozy,16,Negative,['cozy'],cozy,0,cozy,cozy,4,,,,
"We will pursue a bold , multidecade aspiration to become resource positive and give more than we take from the planet . ",2020-01-21 19:40:44,Twitter,3,"['We will pursue a bold , multidecade aspiration to become resource positive and give more than we take from the planet .']",0,pursue bold multidecade aspiration become resource positive give take planet,119,Positive,"['aspiration', 'give', 'planet', 'resource', 'take']",aspiration|give|planet|resource|take,0,aspiration,aspiration,10,pursue,pursue,,
"We will pursue a bold , multidecade aspiration to become resource positive and give more than we take from the planet . ",2020-01-21 19:40:44,Twitter,3,"['We will pursue a bold , multidecade aspiration to become resource positive and give more than we take from the planet .']",0,pursue bold multidecade aspiration become resource positive give take planet,119,Positive,"['aspiration', 'give', 'planet', 'resource', 'take']",aspiration|give|planet|resource|take,1,give,give,4,,,,
"We will pursue a bold , multidecade aspiration to become resource positive and give more than we take from the planet . ",2020-01-21 19:40:44,Twitter,3,"['We will pursue a bold , multidecade aspiration to become resource positive and give more than we take from the planet .']",0,pursue bold multidecade aspiration become resource positive give take planet,119,Positive,"['aspiration', 'give', 'planet', 'resource', 'take']",aspiration|give|planet|resource|take,2,planet,planet,6,positive,positive,Consumer,
"We will pursue a bold , multidecade aspiration to become resource positive and give more than we take from the planet . ",2020-01-21 19:40:44,Twitter,3,"['We will pursue a bold , multidecade aspiration to become resource positive and give more than we take from the planet .']",0,pursue bold multidecade aspiration become resource positive give take planet,119,Positive,"['aspiration', 'give', 'planet', 'resource', 'take']",aspiration|give|planet|resource|take,3,resource,resource,8,,,Consumer,
"We will pursue a bold , multidecade aspiration to become resource positive and give more than we take from the planet . ",2020-01-21 19:40:44,Twitter,3,"['We will pursue a bold , multidecade aspiration to become resource positive and give more than we take from the planet .']",0,pursue bold multidecade aspiration become resource positive give take planet,119,Positive,"['aspiration', 'give', 'planet', 'resource', 'take']",aspiration|give|planet|resource|take,4,take,take,4,,,,
"This is the perfect way to end a long hard day .  My 8 yr old says at Starbucks eating her cake pop Never grow up , kid",2020-01-17 03:28:05,Twitter,4,"['This is the perfect way to end a long hard day .', 'My 8 yr old says at Starbucks eating her cake pop Never grow up , kid']",0,perfect way end long hard day,48,Positive,['day'],day,0,day,day,3,long,long,Setting,
"This is the perfect way to end a long hard day .  My 8 yr old says at Starbucks eating her cake pop Never grow up , kid",2020-01-17 03:28:05,Twitter,4,"['This is the perfect way to end a long hard day .', 'My 8 yr old says at Starbucks eating her cake pop Never grow up , kid']",1,yr old says eating cake pop never grow kid,69,Positive,"['cake', 'kid', 'pop', 'yr']",cake|kid|pop|yr,0,cake,cake,4,,,Complements,
"This is the perfect way to end a long hard day .  My 8 yr old says at Starbucks eating her cake pop Never grow up , kid",2020-01-17 03:28:05,Twitter,4,"['This is the perfect way to end a long hard day .', 'My 8 yr old says at Starbucks eating her cake pop Never grow up , kid']",1,yr old says eating cake pop never grow kid,69,Positive,"['cake', 'kid', 'pop', 'yr']",cake|kid|pop|yr,1,kid,kid,3,grow,grow,Occasion,happy
"This is the perfect way to end a long hard day .  My 8 yr old says at Starbucks eating her cake pop Never grow up , kid",2020-01-17 03:28:05,Twitter,4,"['This is the perfect way to end a long hard day .', 'My 8 yr old says at Starbucks eating her cake pop Never grow up , kid']",1,yr old says eating cake pop never grow kid,69,Positive,"['cake', 'kid', 'pop', 'yr']",cake|kid|pop|yr,2,pop,pop,3,grow,grow,,happy
Cancelling plans is ok .  Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do,2020-01-17 20:30:01,Twitter,5,"['Cancelling plans is ok .', 'Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do']",0,cancelling plans ok,24,Positive,['plans'],plans,0,plans,plan,4,cancelling,cancelling,,
Cancelling plans is ok .  Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do,2020-01-17 20:30:01,Twitter,5,"['Cancelling plans is ok .', 'Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do']",1,ordering venti drinking iced coffee winter showing late ok need,96,Positive,"['coffee', 'drinking', 'iced', 'need', 'venti', 'winter']",coffee|drinking|iced|need|venti|winter,0,coffee,coffee,6,ordering,ordering,,
Cancelling plans is ok .  Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do,2020-01-17 20:30:01,Twitter,5,"['Cancelling plans is ok .', 'Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do']",1,ordering venti drinking iced coffee winter showing late ok need,96,Positive,"['coffee', 'drinking', 'iced', 'need', 'venti', 'winter']",coffee|drinking|iced|need|venti|winter,1,drinking,drinking,8,,,Preparation/Consumption,
Cancelling plans is ok .  Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do,2020-01-17 20:30:01,Twitter,5,"['Cancelling plans is ok .', 'Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do']",1,ordering venti drinking iced coffee winter showing late ok need,96,Positive,"['coffee', 'drinking', 'iced', 'need', 'venti', 'winter']",coffee|drinking|iced|need|venti|winter,2,iced,iced,4,,,Customization,
Cancelling plans is ok .  Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do,2020-01-17 20:30:01,Twitter,5,"['Cancelling plans is ok .', 'Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do']",1,ordering venti drinking iced coffee winter showing late ok need,96,Positive,"['coffee', 'drinking', 'iced', 'need', 'venti', 'winter']",coffee|drinking|iced|need|venti|winter,3,need,need,4,showing,showing,,
Cancelling plans is ok .  Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do,2020-01-17 20:30:01,Twitter,5,"['Cancelling plans is ok .', 'Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do']",1,ordering venti drinking iced coffee winter showing late ok need,96,Positive,"['coffee', 'drinking', 'iced', 'need', 'venti', 'winter']",coffee|drinking|iced|need|venti|winter,4,venti,venti,5,,,,
Cancelling plans is ok .  Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do,2020-01-17 20:30:01,Twitter,5,"['Cancelling plans is ok .', 'Ordering a venti Drinking iced coffee in winter Showing up late with ok.  Do what you need to do']",1,ordering venti drinking iced coffee winter showing late ok need,96,Positive,"['coffee', 'drinking', 'iced', 'need', 'venti', 'winter']",coffee|drinking|iced|need|venti|winter,5,winter,winter,6,ordering,ordering,Seasonality,
"Your community matters .  Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores",2020-01-16 21:36:13,Twitter,6,"['Your community matters .', 'Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores']",0,community matters,24,Neutral,['community'],community,0,community,community,9,matters,matters,Consumer,
"Your community matters .  Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores",2020-01-16 21:36:13,Twitter,6,"['Your community matters .', 'Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores']",1,thats stepping neighborhoods strengthening communities stores driving impact underserved people communitystores,185,Negative,"['communities', 'communitystores', 'impact', 'neighborhoods', 'people', 'stores', 'thats']",communities|communitystores|impact|neighborhoods|people|stores|thats,0,communities,community,9,,,Consumer,
"Your community matters .  Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores",2020-01-16 21:36:13,Twitter,6,"['Your community matters .', 'Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores']",1,thats stepping neighborhoods strengthening communities stores driving impact underserved people communitystores,185,Negative,"['communities', 'communitystores', 'impact', 'neighborhoods', 'people', 'stores', 'thats']",communities|communitystores|impact|neighborhoods|people|stores|thats,1,communitystores,communitystores,15,driving,driving,,
"Your community matters .  Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores",2020-01-16 21:36:13,Twitter,6,"['Your community matters .', 'Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores']",1,thats stepping neighborhoods strengthening communities stores driving impact underserved people communitystores,185,Negative,"['communities', 'communitystores', 'impact', 'neighborhoods', 'people', 'stores', 'thats']",communities|communitystores|impact|neighborhoods|people|stores|thats,2,impact,impact,6,driving,driving,Consumer,
"Your community matters .  Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores",2020-01-16 21:36:13,Twitter,6,"['Your community matters .', 'Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores']",1,thats stepping neighborhoods strengthening communities stores driving impact underserved people communitystores,185,Negative,"['communities', 'communitystores', 'impact', 'neighborhoods', 'people', 'stores', 'thats']",communities|communitystores|impact|neighborhoods|people|stores|thats,3,neighborhoods,neighborhood,12,stepping,stepping,,
"Your community matters .  Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores",2020-01-16 21:36:13,Twitter,6,"['Your community matters .', 'Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores']",1,thats stepping neighborhoods strengthening communities stores driving impact underserved people communitystores,185,Negative,"['communities', 'communitystores', 'impact', 'neighborhoods', 'people', 'stores', 'thats']",communities|communitystores|impact|neighborhoods|people|stores|thats,4,people,people,6,driving,driving,Consumer,
"Your community matters .  Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores",2020-01-16 21:36:13,Twitter,6,"['Your community matters .', 'Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores']",1,thats stepping neighborhoods strengthening communities stores driving impact underserved people communitystores,185,Negative,"['communities', 'communitystores', 'impact', 'neighborhoods', 'people', 'stores', 'thats']",communities|communitystores|impact|neighborhoods|people|stores|thats,5,stores,store,5,strengthening,strengthening,Packaging/Delivery,
"Your community matters .  Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores",2020-01-16 21:36:13,Twitter,6,"['Your community matters .', 'Thats why United Way is stepping up and out into neighborhoods with Starbucks Together , are strengthening communities in stores by driving impact for underserved people CommunityStores']",1,thats stepping neighborhoods strengthening communities stores driving impact underserved people communitystores,185,Negative,"['communities', 'communitystores', 'impact', 'neighborhoods', 'people', 'stores', 'thats']",communities|communitystores|impact|neighborhoods|people|stores|thats,6,thats,thats,5,,,,
"Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .  Learn more",2020-01-16 19:46:03,Twitter,7,"['Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .', 'Learn more']",0,starbucks plans expand underserved neighborhoods across working nonprofits civic leaders bolster economic growth,158,Positive,"['growth', 'leaders', 'neighborhoods', 'nonprofits', 'plans', 'starbucks']",growth|leaders|neighborhoods|nonprofits|plans|starbucks,0,growth,growth,6,bolster,bolster,,
"Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .  Learn more",2020-01-16 19:46:03,Twitter,7,"['Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .', 'Learn more']",0,starbucks plans expand underserved neighborhoods across working nonprofits civic leaders bolster economic growth,158,Positive,"['growth', 'leaders', 'neighborhoods', 'nonprofits', 'plans', 'starbucks']",growth|leaders|neighborhoods|nonprofits|plans|starbucks,1,leaders,leader,6,working,working,,happy
"Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .  Learn more",2020-01-16 19:46:03,Twitter,7,"['Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .', 'Learn more']",0,starbucks plans expand underserved neighborhoods across working nonprofits civic leaders bolster economic growth,158,Positive,"['growth', 'leaders', 'neighborhoods', 'nonprofits', 'plans', 'starbucks']",growth|leaders|neighborhoods|nonprofits|plans|starbucks,2,neighborhoods,neighborhood,12,expand,expand,,
"Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .  Learn more",2020-01-16 19:46:03,Twitter,7,"['Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .', 'Learn more']",0,starbucks plans expand underserved neighborhoods across working nonprofits civic leaders bolster economic growth,158,Positive,"['growth', 'leaders', 'neighborhoods', 'nonprofits', 'plans', 'starbucks']",growth|leaders|neighborhoods|nonprofits|plans|starbucks,3,nonprofits,nonprofit,9,working,working,,happy
"Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .  Learn more",2020-01-16 19:46:03,Twitter,7,"['Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .', 'Learn more']",0,starbucks plans expand underserved neighborhoods across working nonprofits civic leaders bolster economic growth,158,Positive,"['growth', 'leaders', 'neighborhoods', 'nonprofits', 'plans', 'starbucks']",growth|leaders|neighborhoods|nonprofits|plans|starbucks,4,plans,plan,4,expand,expand,,
"Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .  Learn more",2020-01-16 19:46:03,Twitter,7,"['Starbucks plans to expand CommunityStores in 100 underserved neighborhoods across the US , working with nonprofits and civic leaders bolster economic growth .', 'Learn more']",0,starbucks plans expand underserved neighborhoods across working nonprofits civic leaders bolster economic growth,158,Positive,"['growth', 'leaders', 'neighborhoods', 'nonprofits', 'plans', 'starbucks']",growth|leaders|neighborhoods|nonprofits|plans|starbucks,5,starbucks,starbucks,9,,,,
"can have a little cold foam , as treat . ",2020-01-15 04:41:23,Twitter,9,"['can have a little cold foam , as treat .']",0,little cold foam treat,40,Negative,"['foam', 'treat']",foam|treat,0,foam,foam,4,,,Quality,
"can have a little cold foam , as treat . ",2020-01-15 04:41:23,Twitter,9,"['can have a little cold foam , as treat .']",0,little cold foam treat,40,Negative,"['foam', 'treat']",foam|treat,1,treat,treat,5,little,little,Occasion,
"Unwrap this cozy classic , the is back . ",2020-01-13 19:30:00,Twitter,10,"['Unwrap this cozy classic , the is back .']",0,cozy classic back,40,Negative,['back'],back,0,back,back,4,cozy,cozy,,
Dont spend your Sunday worrying about Monday .  There will be coffee,2020-01-12 22:30:00,Twitter,11,"['Dont spend your Sunday worrying about Monday .', 'There will be coffee']",1,coffee,20,Positive,['coffee'],coffee,0,coffee,coffee,6,,,,
Please join The Starbucks Foundation in helping those affected by the Australian bushfires .  Donate today at,2020-01-10 04:10:21,Twitter,12,"['Please join The Starbucks Foundation in helping those affected by the Australian bushfires .', 'Donate today at']",0,please join helping affected australian bushfires,92,Neutral,['bushfires'],bushfires,0,bushfires,bushfires,9,helping,helping,,
"Crack open the new , just for you nondairy CoconutmilkLatte . ",2020-01-09 18:30:00,Twitter,13,"['Crack open the new , just for you nondairy CoconutmilkLatte .']",0,crack open new nondairy,61,Positive,['nondairy'],nondairy,0,nondairy,nondairy,8,crack,crack,,
"Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .  Learn more",2020-01-07 22:00:58,Twitter,14,"['Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .', 'Learn more']",0,starting january customers midwest try new oatmilk honey latte participating stores,103,Positive,"['customers', 'honey', 'latte', 'oatmilk', 'participating', 'stores']",customers|honey|latte|oatmilk|participating|stores,0,customers,customer,8,starting,starting,Consumer,
"Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .  Learn more",2020-01-07 22:00:58,Twitter,14,"['Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .', 'Learn more']",0,starting january customers midwest try new oatmilk honey latte participating stores,103,Positive,"['customers', 'honey', 'latte', 'oatmilk', 'participating', 'stores']",customers|honey|latte|oatmilk|participating|stores,1,honey,honey,5,,,,
"Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .  Learn more",2020-01-07 22:00:58,Twitter,14,"['Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .', 'Learn more']",0,starting january customers midwest try new oatmilk honey latte participating stores,103,Positive,"['customers', 'honey', 'latte', 'oatmilk', 'participating', 'stores']",customers|honey|latte|oatmilk|participating|stores,2,latte,latte,5,,,Customization,
"Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .  Learn more",2020-01-07 22:00:58,Twitter,14,"['Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .', 'Learn more']",0,starting january customers midwest try new oatmilk honey latte participating stores,103,Positive,"['customers', 'honey', 'latte', 'oatmilk', 'participating', 'stores']",customers|honey|latte|oatmilk|participating|stores,3,oatmilk,oatmilk,7,,,,
"Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .  Learn more",2020-01-07 22:00:58,Twitter,14,"['Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .', 'Learn more']",0,starting january customers midwest try new oatmilk honey latte participating stores,103,Positive,"['customers', 'honey', 'latte', 'oatmilk', 'participating', 'stores']",customers|honey|latte|oatmilk|participating|stores,4,participating,participate,11,,,,
"Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .  Learn more",2020-01-07 22:00:58,Twitter,14,"['Starting January 7 , customers in the Midwest can try NEW Oatmilk Honey Latte at participating stores .', 'Learn more']",0,starting january customers midwest try new oatmilk honey latte participating stores,103,Positive,"['customers', 'honey', 'latte', 'oatmilk', 'participating', 'stores']",customers|honey|latte|oatmilk|participating|stores,5,stores,store,5,try,try,Packaging/Delivery,hopeful
